    0.1644       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1650       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1656       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1662       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1669       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1675       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1681       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1687       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1694       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1700       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1706       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1712       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1719       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1725       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1731       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1737       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1744       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1750       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1756       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1762       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1769       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1775       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1781       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1787       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1794       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1800       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1806       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
    0.1812       0.00100       0.02427      49.24654      -0.00379      49.26169      -0.00379       0.00000       0.00000
